,ID,Name,Position,Overall,Potential,BS,IR,PAC,SHO,PAS,DRI,DEF,PHY,Value,Wage,TotalStats
3109,200106,A. Özbiliz,RW,73,73,387,2,78,74,73,76,32,54,€4M,€40K,1848
3110,210602,S. Al Dawsari,LM RM CM CAM,73,73,413,1,84,69,66,76,44,74,€4.3M,€29K,1903
3112,222634,I. Success,ST RM LM,73,80,391,1,80,68,65,75,35,68,€5.5M,€37K,1780
3113,194730,Juan Carlos,GK,73,73,426,1,72,72,76,75,60,71,€2.6M,€6K,1283
3114,222123,A. Long,CB,73,78,380,1,77,36,56,62,70,79,€4.5M,€6K,1728
3115,183211,M. Škoda,ST,73,73,376,1,58,73,61,64,43,77,€3.2M,€1K,1786
3116,234924,A. Diakhaby,RM LM ST,73,78,370,1,86,71,64,73,23,53,€5.5M,€26K,1697
3117,185260,D. Kadah,CAM ST,73,73,386,1,65,74,70,71,31,75,€3.1M,€20K,1857
3118,190636,A. Ríos,CDM CM,73,73,393,1,65,55,66,61,70,76,€3.1M,€19K,1878
3119,236461,J. Mateta,ST,73,84,383,1,81,71,52,68,33,78,€7M,€18K,1704
3120,188334,F. Cacciatore,RB LB,73,73,398,1,72,53,60,63,73,77,€2.6M,€13K,1852
3121,162223,A. Baumjohann,CAM LM,73,73,371,2,67,66,70,77,36,55,€3.5M,€9K,1769
3122,167599,R. Elm,CM,73,73,382,2,47,69,78,69,63,56,€3.7M,€4K,1936
3123,125871,H. Kaldırım,LB,73,73,406,1,73,56,67,70,69,71,€3.2M,€43K,1888
3124,215985,F. Monetti,GK,73,75,423,1,74,74,76,72,57,70,€3.2M,€4K,1318
3125,167601,K. Nababkin,LB LM RB,73,73,410,2,79,60,63,61,73,74,€2.6M,€1K,1874
3126,181681,S. Williams,CDM CM,73,73,410,1,61,62,73,66,70,78,€2.7M,€12K,1962
3127,208306,M. Stępiński,ST CF,73,80,366,1,71,72,59,71,37,56,€5.5M,€14K,1706
3128,223154,O. Tufan,CDM CM,73,78,420,1,70,64,69,72,71,74,€4.5M,€35K,1987
3129,185010,M. Pazdan,CB,73,73,359,2,52,44,60,57,71,75,€3M,€8K,1744
3130,168883,T. Al Jassam,CM CDM CAM,73,73,422,2,68,67,70,73,71,73,€2.3M,€29K,2021
3131,179891,M. Heller,RM LM,73,73,391,2,93,64,63,75,34,62,€3.1M,€17K,1797
3132,198836,V. Pajot,CM CDM,73,73,408,1,65,58,70,72,73,70,€4.1M,€19K,1961
3133,208564,P. Ankersen,RB,73,73,421,1,84,62,67,71,67,70,€3.3M,€16K,1966
3134,222644,Y. Asad,LM,73,79,413,1,73,69,69,75,61,66,€5.5M,€11K,1975
3135,207797,Y. Banana,CB CDM RB,73,75,332,1,56,34,43,42,74,83,€0,€0,1519
3136,142773,W. Montillo,CAM,73,73,369,2,67,64,75,76,39,48,€2M,€13K,1837
3137,220085,L. Waldschmidt,CF LM,73,79,377,1,77,73,67,72,29,59,€5.5M,€19K,1786
3138,204215,A. Reach,CAM LM RM,73,77,428,1,78,69,71,74,64,72,€5M,€22K,1966
3139,231095,N. Skubic,RB,73,73,402,1,71,52,63,71,72,73,€3M,€14K,1879
3140,212408,Frédéric Mendy,ST LW,73,73,370,1,65,71,56,64,32,82,€4M,€7K,1728
3141,24248,D. Pizarro,CM CDM,73,73,350,2,35,59,80,74,56,46,€1.3M,€8K,1775
3142,230328,Pierrino Faria,GK,73,73,404,1,77,65,62,76,49,75,€2.6M,€11K,1112
3143,178616,Adrián González,CDM CM CAM,73,73,414,1,61,68,71,74,70,70,€3M,€8K,1994
3144,213433,F. Tobio,CB,73,74,343,1,64,30,53,44,72,80,€3.6M,€19K,1580
3145,179897,R. Sigurðsson,CB,73,73,351,1,61,40,55,43,73,79,€0,€0,1649
3146,158394,K. Reichel,LB LM,73,73,420,1,72,68,66,67,71,76,€2.6M,€23K,1959
3147,230330,Nivo Serpinho,GK,73,73,415,1,72,75,69,72,54,73,€1.6M,€10K,1140
3148,205243,M. Wagué,CB,73,75,327,1,55,33,42,44,73,80,€3.9M,€19K,1481
3149,192955,M. Klich,CM CDM,73,73,401,1,63,70,72,71,56,69,€4M,€35K,1927
3150,198076,A. Abdennour,CB,73,73,365,2,53,55,56,51,72,78,€3.2M,€24K,1726
3151,202428,B. Wood,ST,73,76,382,1,81,72,58,72,27,72,€5M,€13K,1816
3152,241084,L. Díaz,LM,73,86,390,1,89,66,64,75,32,64,€7.5M,€3K,1754
3153,201149,Álex Pérez,CB,73,75,309,1,37,30,48,43,73,78,€4M,€8K,1438
3154,214462,I. Arboleda,GK,73,80,415,1,76,72,65,75,58,69,€4.1M,€8K,1214
3155,199103,A. Domínguez,GK,73,73,381,1,74,66,67,74,30,70,€2.4M,€10K,1095
3156,203455,O. Kragl,LM CM LWB,73,73,419,1,81,71,67,73,51,76,€4M,€4K,1914
3157,210111,José Rodríguez,CDM CM,73,78,408,1,60,64,73,74,67,70,€4.5M,€17K,1926
3158,214207,F. Pardo,RM LM,73,73,411,2,82,73,69,73,38,76,€4.2M,€1K,1929
3159,232639,R. Doan,RM CAM,73,84,385,1,76,68,70,76,39,56,€7M,€6K,1799
3160,188607,R. Salinas,RB LB,73,73,423,1,73,67,72,70,69,72,€2.9M,€18K,1973
3161,202944,O. Hiljemark,CM CDM,73,75,408,1,69,60,72,71,62,74,€4.8M,€14K,1952
3162,210881,J. McGinn,CM,73,78,425,1,72,65,70,75,66,77,€5.5M,€15K,1999
3163,220609,V. Vada,CM,73,79,403,1,60,65,74,74,63,67,€5.5M,€27K,1938
3164,186817,R. Halliche,CB,73,73,342,1,52,41,53,51,74,71,€2.7M,€6K,1632
3165,194753,L. Marrone,CB CDM,73,73,403,1,55,59,72,71,74,72,€3.2M,€61K,1943
3166,230850,G. Cimirot,CM CDM,73,76,416,1,70,67,70,73,67,69,€4.9M,€13K,1970
3167,190915,K. Wilczek,ST,73,73,388,1,63,71,62,70,44,78,€3.9M,€24K,1834
3168,234949,João Amaral,RM ST,73,73,384,1,87,68,63,75,36,55,€4.3M,€9K,1791
3169,181445,R. Bengtsson,CB,73,73,338,1,47,37,54,55,73,72,€2.3M,€6K,1600
3170,206022,E. Johansson,CB,73,73,368,1,55,48,57,58,72,78,€3.1M,€6K,1733
3171,210118,Hélder Lopes,LB,73,73,410,1,75,58,69,67,70,71,€3M,€1K,1892
3173,225478,Serginho,ST CAM,73,78,399,1,69,74,73,71,43,69,€5.5M,€11K,1876
3174,198599,M. Linnes,RB LB,73,74,417,1,87,57,64,74,69,66,€3.8M,€37K,1904
3175,207559,S. Tibbling,CM,73,79,407,1,75,55,70,76,62,69,€5.5M,€19K,1870
3176,219591,S. Simič,CB,73,81,328,1,50,27,48,55,75,73,€5M,€44K,1457
3177,162503,O. Gladkyi,ST CF,73,73,367,1,68,70,61,66,31,71,€3.9M,€14K,1742
3178,212424,W. Trapp,CDM,73,77,386,1,61,54,69,70,66,66,€4.3M,€6K,1849
3179,243656,N. Radonjić,LW,73,80,371,1,81,66,70,75,28,51,€5.5M,€31K,1718
3180,188616,M. Sau,ST CF,73,73,392,2,87,69,70,79,31,56,€3.9M,€27K,1857
3181,190664,J. Schieber,ST,73,73,360,2,61,74,58,64,30,73,€4M,€22K,1723
3182,221641,W. Kanon,CB LB,73,77,374,1,71,40,51,60,73,79,€4.4M,€7K,1667
3183,229321,Amilton,RW LW,73,73,395,1,91,69,60,76,33,66,€4M,€12K,1791
3184,232905,J. Ito,RM RW,73,75,416,1,88,62,65,72,59,70,€4.9M,€9K,1860
3185,204234,Edgar Badía,GK,73,77,393,1,77,68,66,75,33,74,€3.6M,€6K,1113
3186,18122,N. Penneteau,GK,73,73,386,2,70,76,66,66,27,81,€270K,€6K,1073
3187,216778,Rúben Semedo,CB CDM,73,79,383,1,68,52,52,64,71,76,€4.7M,€18K,1743
3188,211147,V. Lazaro,RB RM CAM LM,73,78,444,1,85,69,77,80,66,67,€4.5M,€17K,2044
3189,189899,V. Wormgoor,CB,73,73,337,1,36,38,57,53,72,81,€3.1M,€5K,1673
3190,162508,O. Kucher,CB,73,73,356,1,50,51,60,51,75,69,€950K,€8K,1723
3191,242380,Stephen Eustáquio,CDM CM,73,84,405,1,64,60,72,71,68,70,€6M,€6K,1944
3192,215245,A. Hunou,RM ST CAM,73,78,411,1,75,70,70,74,54,68,€5.5M,€21K,1924
3193,226765,L. Gamba,ST,73,73,383,1,86,72,68,76,28,53,€3.6M,€15K,1815
3194,227789,Kim Seung Joon,RW RM,73,75,390,1,82,68,65,75,34,66,€4.9M,€7K,1768
3195,192205,R. Krhin,CDM CM,73,73,367,1,43,54,66,61,72,71,€3.2M,€19K,1736
3196,174542,J. Herrera,GK,73,73,416,1,71,71,75,75,55,69,€270K,€5K,1246
3197,200911,B. Stancu,ST LM,73,73,392,1,73,73,68,72,35,71,€3.6M,€16K,1868
3198,224719,A. Tashaev,LM LW RM,73,77,384,1,76,61,72,73,40,62,€5M,€1K,1807
3199,190671,M. Frantz,CM CDM RM LM,73,73,413,2,64,64,72,70,65,78,€3.4M,€20K,1965
3200,206544,R. Bezus,CAM CM,73,73,394,1,63,69,75,73,46,68,€4.2M,€11K,1894
3201,155344,Shin Hwa Yong,GK,73,73,405,1,74,67,68,76,47,73,€950K,€4K,1124
3202,242384,Douglas,ST,73,73,359,1,71,74,46,69,26,73,€3.9M,€5K,1652
3203,181456,R. Genevois,CB,73,73,367,1,64,40,59,58,72,74,€3M,€17K,1661
3204,223697,R. Gosens,LM LB,73,78,423,1,75,64,70,75,69,70,€5.5M,€18K,1992
3205,230353,Oswaldito Cuba,LB CAM LM,73,73,425,1,88,68,68,77,67,57,€1.1M,€13K,1989
3206,201938,A. Limbombe,LM LW,73,77,412,1,83,68,67,78,55,61,€5M,€18K,1932
3207,215250,C. Rigamonti,GK,73,73,397,1,72,64,63,76,44,78,€2.4M,€10K,1132
3208,188370,Wallace,CB,73,73,351,1,45,52,59,53,73,69,€3M,€18K,1677
3209,189650,J. Kovařík,LM LW,73,73,396,1,66,71,77,70,48,64,€3.8M,€1K,1920
3210,216019,D. Musto,CDM CM,73,73,369,1,46,49,66,62,70,76,€2.7M,€16K,1746
3211,236499,Douglas Luiz,CM CDM,73,83,411,1,65,67,71,72,69,67,€6.5M,€55K,1945
3212,181459,V. Torosidis,RB LB CDM,73,73,400,2,65,55,65,68,76,71,€1.5M,€1K,1870
3213,198868,N. Isimat-Mirin,CB,73,74,346,1,64,34,53,45,73,77,€3.9M,€12K,1593
3214,216020,L. Gil,CDM CM,73,74,413,1,69,51,77,71,70,75,€3.8M,€13K,1977
3215,228821,Z. Machach,CAM LM CM,73,80,401,1,72,64,71,75,47,72,€5.5M,€36K,1883
3216,204246,M. Bettinelli,GK,73,77,396,1,75,71,70,77,29,74,€3.6M,€30K,1067
3217,231638,A. Peñaranda,ST CF,73,81,386,1,76,71,67,77,36,59,€6M,€32K,1819
3218,204247,K. Frei,LM RM,73,76,392,1,89,69,68,78,35,53,€5M,€17K,1852
3219,203736,S. Bahoken,ST,73,76,365,1,80,70,52,71,24,68,€5M,€20K,1627
3220,208088,Sergi Samper,CDM CM,73,80,360,1,43,46,72,67,69,63,€4.8M,€69K,1747
3221,228312,R. Lod,CAM CM RM,73,77,403,1,72,72,70,72,53,64,€5M,€9K,1868
3222,183256,H. Saivet,CM CAM CDM,73,73,415,2,68,70,74,75,64,64,€4.1M,€36K,2029
3223,197081,A. Regattin,LM RM,73,73,406,1,78,65,73,75,49,66,€4.3M,€15K,1970
3224,230361,Mauro Cildinho,RB,73,73,390,1,74,46,68,75,69,58,€1.1M,€13K,1864
3225,210394,J. Ikoko,RB RWB,73,78,393,1,80,40,64,71,69,69,€4.5M,€15K,1808
3226,199387,P. Chavarría,ST RM,73,73,392,1,71,70,69,72,36,74,€3.9M,€17K,1856
3227,183774,R. Bennett,CB,73,73,287,1,38,24,44,33,74,74,€3.2M,€46K,1354
3228,190942,K. Hansen,CB,73,73,390,1,68,47,68,61,72,74,€3.1M,€18K,1850
3229,7647,D. Dainelli,CB,73,73,300,2,32,33,43,51,76,65,€270K,€2K,1419
3230,221919,A. Zeneli,LW RW,73,77,393,1,86,67,65,81,34,60,€5M,€8K,1794
3231,231391,João Carvalho,CAM,73,82,366,1,72,66,71,78,31,48,€6M,€28K,1773
3232,183519,N. Barazite,CAM ST,73,73,373,1,67,67,70,76,36,57,€4M,€13K,1789
3234,199392,M. Aguirregaray,RB LB RWB,73,73,412,1,77,53,68,71,69,74,€3M,€22K,1946
3235,214497,A. Ricaurte,CDM CAM CM LM,73,75,413,1,75,57,76,68,64,73,€4M,€4K,1895
3236,169697,D. Randolph,GK,73,73,396,1,75,66,66,75,43,71,€2.4M,€31K,1172
3237,168930,Omar Ramos,RM LM,73,73,383,1,76,65,71,76,36,59,€3.8M,€10K,1837
3238,190947,D. Jensen,GK,73,76,406,1,72,71,79,73,40,71,€3.5M,€11K,1166
3239,225252,J. Duque,CDM CM,73,77,377,1,66,42,60,64,72,73,€4.3M,€4K,1741
3240,234468,E. Reynoso,CM CAM CDM,73,80,397,1,67,62,70,78,57,63,€5.5M,€16K,1877
3241,218341,J. Elez,CB,73,77,391,1,62,60,61,62,72,74,€4.4M,€20K,1814
3242,142822,J. Gutiérrez,CM LM RB RM,73,73,421,2,64,68,73,72,70,74,€1.9M,€12K,1978
3243,177126,M. Leye,ST,73,73,382,1,66,72,69,70,37,68,€1.8M,€9K,1850
3244,243686,Chiquinho,CAM CM,73,78,380,1,71,63,71,77,49,49,€5.5M,€5K,1798
3245,186598,K. Naughton,RB RWB,73,73,400,2,73,52,65,67,73,70,€3M,€22K,1843
3246,203239,Caio Secco,GK,73,75,394,1,72,70,62,75,42,73,€3.2M,€8K,1159
3247,215015,B. Bianchi,CB,73,73,357,1,59,36,55,59,75,73,€3.1M,€10K,1630
3248,236007,E. Barco,LM CAM ST,73,88,370,1,83,65,67,79,28,48,€8.5M,€4K,1709
3249,204776,T. Leistner,CB,73,74,362,1,66,37,53,55,71,80,€3.8M,€9K,1655
3250,211176,R. Kishna,LW,73,77,366,2,75,65,67,79,33,47,€5M,€32K,1686
3251,207593,J. Uronen,LB,73,78,411,1,73,57,68,68,71,74,€4.5M,€11K,1928
3252,238569,K. Schindler,RM RB,73,75,400,1,86,67,64,70,45,68,€4.9M,€10K,1804
3253,239593,K. Rezaei,ST,73,75,370,1,69,73,65,65,28,70,€4.9M,€20K,1760
3254,193001,R. Nouri,LM RM,73,73,386,1,79,71,67,75,31,63,€2.4M,€7K,1800
3255,219626,J. Gómez,RB,73,78,416,1,92,56,63,71,68,66,€4.5M,€12K,1907
3256,223978,Manu García,CAM CM,73,84,371,1,73,56,71,84,37,50,€7M,€55K,1782
3257,224490,M. Çelik,RB,73,83,396,1,81,40,68,67,70,70,€5.5M,€16K,1819
3258,189930,I. Köybaşı,LB,73,73,424,2,80,64,71,74,66,69,€3.2M,€43K,1994
3259,192490,Juan Villar,RM ST,73,73,412,1,89,70,67,73,41,72,€3.8M,€9K,1930
3260,226539,Y. Namli,RM,73,76,386,1,77,60,69,78,45,57,€5M,€8K,1811
3261,233195,X. Schlager,CM CAM CDM,73,83,422,1,81,62,68,75,64,72,€6.5M,€21K,1956
3262,176619,A. Ramos,ST,73,73,396,2,77,69,63,69,47,71,€3.2M,€10K,1878
3263,181483,M. Jedinák,CDM CB,73,73,393,1,49,67,65,60,74,78,€1.6M,€15K,1925
3264,186347,M. Rybus,LB LM,73,73,430,2,77,69,72,74,70,68,€3.2M,€1K,2052
3265,158956,J. Barroso,CB,73,73,378,1,66,51,58,55,73,75,€1.6M,€7K,1804
3266,199661,A. Cohen,CDM CM,73,73,412,1,66,64,64,69,72,77,€3.1M,€20K,1984
3267,200429,B. Raman,LM RM ST,73,79,384,1,92,70,62,76,26,58,€5.5M,€20K,1842
3268,155885,A. McGeady,LM RM,73,73,400,2,75,71,72,78,44,60,€3.1M,€13K,1922
3269,191725,P. Morales,CAM LM CM,73,73,398,2,65,71,73,73,53,63,€2.4M,€5K,1940
3270,203502,B. Reid,ST CF,73,78,417,1,81,72,68,76,56,64,€5.5M,€37K,1979
3271,204526,Hervías,RM LM,73,76,379,1,78,64,66,76,43,52,€5M,€17K,1783
3272,143598,L. Pocrnjic,GK,73,73,384,1,73,71,64,73,29,74,€550K,€5K,1002
3273,152814,Bobô,ST,73,73,366,2,64,73,63,69,29,68,€2.5M,€14K,1775
3274,221422,S. Ingason,CB RB,73,78,365,1,61,50,52,54,74,74,€0,€0,1732
3275,177134,D. Ba,ST,73,73,395,3,71,73,68,68,45,70,€2.5M,€14K,1890
3276,188654,T. Heurtaux,CB,73,73,353,2,60,43,49,56,74,71,€3.1M,€17K,1649
3277,201967,G. Wikheim,LW RW,73,76,393,1,91,62,63,77,44,56,€5M,€20K,1772
3278,236527,S. Cáseres,CDM CM,73,83,400,1,69,55,66,69,70,71,€5.5M,€15K,1846
3279,189167,A. Gunnarsson,CDM CM,73,73,398,1,57,62,67,69,70,73,€3.1M,€34K,1921
3280,200433,L. Hinterseer,ST RW,73,74,381,2,63,72,63,67,43,73,€4.7M,€17K,1790
3281,206577,S. Peeters,CM CAM,73,76,403,1,66,68,77,70,58,64,€4.9M,€19K,1948
3282,226289,U. Agbo,CDM CM,73,80,395,1,61,57,62,66,71,78,€4.8M,€11K,1836
3283,220658,Ailton,LB,73,78,424,1,85,59,63,74,70,73,€4.5M,€20K,1978
3284,224242,D. Luckassen,CB CDM,73,77,419,1,79,58,65,67,70,80,€4.4M,€10K,1931
3285,236786,M. Terrier,ST LW,73,83,396,1,82,72,71,74,34,63,€6.5M,€35K,1806
3286,222707,Marcos Guilherme,RM CAM,73,79,383,1,80,65,71,76,40,51,€5.5M,€18K,1810
3287,226803,T. Parker,CB,73,78,359,1,74,31,48,53,70,83,€4.5M,€6K,1597
3288,172019,P. Mouche,LM RM ST,73,73,377,1,77,69,69,74,26,62,€3.8M,€17K,1798
3289,137460,A. Rosina,RW CAM,73,73,363,2,73,70,74,77,23,46,€2M,€5K,1794
3290,236532,R. Koch,CDM CB,73,80,365,1,60,38,61,60,72,74,€4.9M,€13K,1649
3291,183540,B. Bannan,CM,73,73,377,1,64,64,76,76,48,49,€4M,€24K,1891
3292,230389,Édundo Oliveira,CB,73,73,359,1,56,46,59,50,73,75,€3.5M,€21K,1696
3293,212214,A. Solari,RM,73,73,422,1,90,59,71,72,56,74,€4.3M,€17K,1956
3295,244470,V. Coufal,RB,73,76,378,1,75,41,61,60,69,72,€4.1M,€1K,1703
3296,186614,S. Di Carmine,ST,73,73,372,1,68,72,49,72,36,75,€4M,€5K,1751
3297,226807,C. Roldan,CDM CM RM,73,79,418,1,70,64,68,71,70,75,€4.7M,€6K,1987
3298,183287,F. Lemoine,CDM,73,73,390,2,49,60,68,68,71,74,€2.7M,€8K,1913
3299,231416,D. Lukebakio,RM,73,81,382,1,84,70,66,76,26,60,€6M,€29K,1758
3300,183288,Y. Benalouane,CB RB,73,73,346,1,52,39,57,53,72,73,€2.7M,€42K,1697
3301,158969,L. Pisculichi,CAM CM,73,73,386,1,64,72,74,74,44,58,€2M,€12K,1909
3302,164857,Edinho,ST,73,73,352,1,59,76,54,68,32,63,€1.8M,€9K,1736
3303,230393,Paolito Serra,CB,73,73,328,1,38,47,49,49,74,71,€3.5M,€17K,1527
3304,189177,J. Fleck,CM,73,74,428,1,74,65,72,75,65,77,€4.6M,€12K,2025
3305,235002,L. Rosić,CB,73,78,314,1,47,29,45,47,73,73,€4.5M,€10K,1466
3306,217085,V. García,RB,73,78,389,1,78,40,62,74,70,65,€4.5M,€7K,1801
3307,218621,F. Sánchez,RB RM,73,73,421,1,91,60,60,72,67,71,€3.2M,€14K,1902
3308,188413,C. Carmona,CDM CM,73,73,409,1,69,59,71,69,67,74,€2.7M,€7K,1957
3309,190461,B. Sigurðarson,ST RM,73,74,407,1,79,69,62,74,39,84,€0,€0,1893
3310,204542,Y. Yotún,CM LM LB,73,73,407,1,65,59,75,74,64,70,€4M,€21K,1974
3311,212478,G. Zardes,ST,73,74,404,1,86,71,58,68,43,78,€4.8M,€8K,1824
3312,160766,J. Ménez,ST LW CAM,73,73,381,3,70,72,69,81,35,54,€3.6M,€48K,1792
3313,193535,S. Prediger,CDM,73,73,420,1,70,62,66,71,73,78,€2.7M,€12K,2006
3314,207616,A. Webster,CB,72,77,360,1,68,29,53,66,72,72,€3.5M,€23K,1607
3315,142592,I. Damonte,CM CDM,72,72,407,1,57,64,69,71,70,76,€975K,€9K,1956
3316,230144,A. Dioussé,CDM CM,72,80,386,1,66,46,67,75,66,66,€4M,€14K,1830
3317,239106,L. Koutris,LB LM,72,78,412,1,84,60,64,70,65,69,€3.6M,€1K,1912
3318,188930,Laure,RB,72,72,378,1,70,46,63,68,68,63,€1.2M,€7K,1802
3319,210947,N. Karelis,ST,72,75,385,1,74,72,63,71,36,69,€3.9M,€1K,1834
3320,146947,Vesga,CDM CM,72,77,384,1,51,60,68,65,66,74,€3.5M,€14K,1767
3321,233219,V. Jovanović,CB,72,76,360,1,48,46,59,62,71,74,€3.4M,€21K,1686
3322,240899,J. Filipović,CB,72,75,322,1,60,28,43,45,73,73,€3.3M,€10K,1473
3323,199940,J. Cuevas,RW LM,72,72,398,1,82,64,68,76,45,63,€2.9M,€4K,1887
3324,219652,Rober Ibáñez,RM LM,72,75,388,1,75,68,69,74,48,54,€3.9M,€15K,1836
3325,236548,J. Zmrhal,LM RM,72,75,412,1,82,70,69,70,53,68,€3.9M,€1K,1884
3326,206085,J. Murphy,RM LM,72,80,379,1,80,68,68,75,33,55,€4.6M,€27K,1756
3327,209669,D. Siovas,CB,72,72,351,2,38,44,56,62,67,84,€2.4M,€19K,1668
3328,220165,J. Pohjanpalo,ST,72,77,356,1,73,70,54,67,26,66,€4.2M,€35K,1678
3329,231685,R. Pierre-Gabriel,RB LB,72,82,398,1,79,49,61,71,68,70,€4.3M,€26K,1819
3330,176901,H. Droguett,CAM LM,72,72,392,1,74,68,68,72,48,62,€1.4M,€3K,1853
3331,189701,Lombán,CB RB,72,72,369,1,51,57,62,55,73,71,€2.1M,€7K,1777
3332,200966,B. Corgnet,CAM,72,72,378,2,56,66,72,72,53,59,€2.7M,€14K,1861
3333,203782,A. Benali,CM CF,72,73,395,1,77,62,70,79,44,63,€3.6M,€4K,1873
3334,204550,V. Ibarbo,ST RW,72,72,413,2,92,67,64,72,38,80,€3.2M,€5K,1846
3335,210438,F. Boulaya,RW CAM,72,75,366,1,76,65,69,78,25,53,€3.9M,€7K,1745
3336,222982,A. Blin,CDM CM,72,80,387,1,56,55,66,65,72,73,€4M,€13K,1833
3337,210695,H. Aleesami,LB LM,72,72,423,1,83,57,68,72,66,77,€2.6M,€3K,1917
3338,224263,J. Kenny,RB RWB,72,79,379,1,72,36,63,66,73,69,€3.7M,€35K,1802
3339,241671,D. Livaković,GK,72,80,382,1,72,67,69,71,27,76,€3.4M,€1K,1002
3340,184071,R. Koolwijk,CDM,72,72,373,1,32,60,74,66,69,72,€1.8M,€6K,1840
3341,190471,B. Parker,CF ST LM CAM,72,72,382,1,75,71,69,75,38,54,€2.5M,€1K,1890
3342,207624,K. Omeruo,CB,72,79,358,1,71,32,50,57,69,79,€3.7M,€45K,1623
3343,216072,G. Letizia,LB RM,72,72,400,1,88,42,61,69,67,73,€2.5M,€4K,1832
3344,210697,C. Nørgaard,CDM CM,72,79,392,1,58,58,69,67,70,70,€3.7M,€27K,1888
3345,146953,Manu Del Moral,ST LM RM CAM,72,72,374,2,71,75,69,71,35,53,€1.6M,€8K,1759
3346,149258,A. Cordaz,GK,72,72,372,1,68,70,62,74,26,72,€725K,€2K,918
3347,222986,M. Morishige,CB,72,72,389,1,63,58,62,60,71,75,€2.1M,€8K,1854
3348,238858,Bruno Tabata,RW LW,72,81,385,1,81,60,72,75,40,57,€4.8M,€6K,1827
3349,188938,C. Álvarez,GK,72,72,407,1,72,71,70,74,48,72,€1.8M,€6K,1141
3350,192778,I. Mboyo,ST LW,72,72,396,1,69,70,68,73,41,75,€2.8M,€12K,1859
3351,197900,P. Kasami,RM CM CDM,72,73,409,1,66,68,70,71,56,78,€3.7M,€22K,1900
3352,213260,S. Montoya,CAM LM CM,72,73,373,1,77,66,69,73,39,49,€3.7M,€4K,1794
3353,222988,T. Aoyama,CM CDM,72,72,397,1,55,62,70,68,69,73,€2.4M,€10K,1918
3354,242444,João Félix,LW CAM,72,87,392,1,79,66,69,78,38,62,€6.5M,€5K,1860
3356,225293,H. Diallo,ST,72,80,349,1,70,69,50,68,22,70,€4.6M,€6K,1643
3357,245261,Bruno Lamas,CAM CM,72,77,384,1,70,58,69,73,53,61,€4.2M,€4K,1739
3358,216334,P. Gerkens,CAM CM CF RM,72,77,400,1,60,70,70,69,66,65,€4.2M,€13K,1909
3359,217870,G. Di Lorenzo,RB CB,72,76,398,1,69,54,63,69,71,72,€3.4M,€9K,1858
3360,177934,S. Sam,RM CAM RW LM,72,72,382,2,75,68,68,73,40,58,€2.9M,€14K,1886
3361,193550,B. Kayal,CM,72,72,415,1,66,61,70,72,68,78,€2.9M,€31K,1970
3362,203279,Wellington Nem,CAM ST,72,74,382,1,82,62,69,75,37,57,€3.8M,€1K,1789
3363,23823,A. Johansson,CB,72,72,350,1,33,52,61,61,72,71,€425K,€4K,1742
3364,224271,T. Goiginger,RW RM,72,74,391,1,86,64,72,72,35,62,€3.8M,€10K,1787
3365,233231,Jon Bautista,ST,72,78,337,1,59,76,55,70,26,51,€4.3M,€18K,1639
3366,238095,N. Milenković,RB CB,72,81,376,1,67,40,58,59,74,78,€4.1M,€23K,1657
3367,183567,E. Mulder,GK,72,73,402,1,72,70,80,74,38,68,€2.4M,€16K,1193
3368,203024,Isaías,CDM CM,72,72,382,1,49,54,71,72,65,71,€2.1M,€4K,1887
3369,208144,D. Bessa,CM,72,76,384,1,65,70,74,76,48,51,€3.9M,€4K,1872
3370,212240,K. Karaman,LM RM ST CAM,72,76,375,1,72,70,63,74,27,69,€4.1M,€18K,1726
3371,148496,A. Malarz,GK,72,72,368,1,71,64,62,75,23,73,€210K,€4K,1165
3372,215056,C. Carbonero,CM RM CAM,72,72,396,1,75,69,73,75,41,63,€3.2M,€3K,1850
3373,215568,Naranjo,LM ST,72,78,372,1,79,71,67,73,23,59,€4.3M,€7K,1733
3374,163600,J. Ruddy,GK,72,72,397,2,72,66,73,73,41,72,€1.9M,€31K,1073
3375,245520,Luca Sangalli,RM RW,72,80,384,1,75,59,66,72,55,57,€4.6M,€16K,1733
3376,52752,T. Barnetta,CAM CDM CM,72,72,384,2,61,66,77,69,54,57,€1.9M,€12K,1881
3377,203793,A. Jóhannsson,ST,72,72,374,2,70,72,63,72,36,61,€3.3M,€21K,1770
3378,237841,M. Murillo,RB CB,72,80,410,1,84,46,63,70,68,79,€3.9M,€5K,1913
3379,206098,Patric,RB,72,75,386,1,65,53,64,64,74,66,€3.2M,€26K,1785
3380,234514,O. El Hajjam,RB,72,73,395,1,71,46,66,71,70,71,€2.9M,€13K,1816
3381,210964,F. Ceccherini,CB,72,77,301,1,55,15,34,50,71,76,€3.4M,€32K,1338
3382,215060,N. Aguirre,CM CDM,72,72,425,1,70,71,71,73,65,75,€3.2M,€8K,1992
3383,223765,R. Bauer,RB CB LB,72,76,405,1,72,51,64,70,72,76,€3.4M,€15K,1870
3384,230421,Otávinho Vila,CDM CM,72,72,380,1,65,47,68,56,73,71,€950K,€18K,1815
3385,223510,A. Mendy,ST,72,77,355,1,67,72,51,64,24,77,€4.2M,€26K,1666
3386,231447,D. Malen,LW RW ST,72,83,384,1,89,65,61,76,24,69,€5M,€6K,1747
3387,187415,V. Granat,CB,72,72,353,1,43,53,61,52,74,70,€0,€0,1740
